Iteration,EventNumber,TimeStep,StormLocation,AreaElementTextID,WatersideGroundElevation,StormWaterLevelDB,WaveDB,DepthLimitedWaveHeight,SLCContribution,TideContribution,WaveContribution,AdjustedWaveContribution,TotalWaterLevel
1,70,137,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,138,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,138,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,139,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,139,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,140,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,140,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,141,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,141,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,142,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,142,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,143,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,143,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,144,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,144,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,145,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,145,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,146,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,146,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,147,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,147,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,148,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,148,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,149,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,149,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,150,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,150,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,151,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,151,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,152,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,152,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,153,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,153,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,154,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,154,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,155,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,155,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,156,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,156,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,157,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,157,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,158,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,158,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,159,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,159,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,160,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,160,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,161,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,161,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,162,1,BH1,2.45,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,162,1,BH2,4.25,-0.45,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,163,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,163,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.37
1,70,164,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,164,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,165,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,165,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,166,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,166,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,167,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,167,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,168,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,168,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,169,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,169,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,170,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,170,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,171,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,171,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,172,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,172,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,173,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,173,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,174,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,174,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,175,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,175,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,176,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,176,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,177,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,177,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,178,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,178,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,179,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,179,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,180,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,180,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,181,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,181,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,182,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,182,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,183,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,183,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,184,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,184,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,185,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,185,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,186,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,186,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,187,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,187,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,188,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,188,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,189,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,189,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,190,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,190,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,191,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,191,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,192,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,192,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,193,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,193,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,194,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,194,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,195,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,195,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,196,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,196,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,197,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,197,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,198,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,198,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,199,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,199,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,200,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,200,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,201,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,201,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,202,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,202,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,203,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,203,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,204,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,204,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,205,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,205,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,206,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,206,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,207,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,207,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,208,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,208,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,209,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,209,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,210,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,210,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,211,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,211,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,212,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,212,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,213,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,213,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,214,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,214,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,215,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,215,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,216,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,216,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,217,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,217,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,218,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,218,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,219,1,BH1,2.45,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,219,1,BH2,4.25,-0.44,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,220,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,220,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.36
1,70,221,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,221,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,222,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,222,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,223,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,223,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,224,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,224,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,225,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,225,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,226,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,226,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,227,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,227,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,228,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,228,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,229,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,229,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,230,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,230,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,231,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,231,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,232,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,232,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,233,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,233,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,234,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,234,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,235,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,235,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,236,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,236,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,237,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,237,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,238,1,BH1,2.45,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,238,1,BH2,4.25,-0.43,0.00,0.00,0.08,0.00,0.00,0.00,-0.35
1,70,239,1,BH1,2.45,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,239,1,BH2,4.25,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,240,1,BH1,2.45,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,240,1,BH2,4.25,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,241,1,BH1,2.45,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,241,1,BH2,4.25,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,242,1,BH1,2.45,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,242,1,BH2,4.25,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,243,1,BH1,2.45,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,243,1,BH2,4.25,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,244,1,BH1,2.45,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,244,1,BH2,4.25,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,245,1,BH1,2.45,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,245,1,BH2,4.25,-0.42,0.00,0.00,0.08,0.00,0.00,0.00,-0.34
1,70,246,1,BH1,2.45,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,246,1,BH2,4.25,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,247,1,BH1,2.45,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,247,1,BH2,4.25,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,248,1,BH1,2.45,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,248,1,BH2,4.25,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,249,1,BH1,2.45,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,249,1,BH2,4.25,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,250,1,BH1,2.45,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,250,1,BH2,4.25,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,251,1,BH1,2.45,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,251,1,BH2,4.25,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,252,1,BH1,2.45,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,252,1,BH2,4.25,-0.41,0.00,0.00,0.08,0.00,0.00,0.00,-0.33
1,70,253,1,BH1,2.45,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,253,1,BH2,4.25,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,254,1,BH1,2.45,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,254,1,BH2,4.25,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,255,1,BH1,2.45,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,255,1,BH2,4.25,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,256,1,BH1,2.45,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,256,1,BH2,4.25,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,257,1,BH1,2.45,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,257,1,BH2,4.25,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,258,1,BH1,2.45,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,258,1,BH2,4.25,-0.40,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,259,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,259,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.32
1,70,260,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,260,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,261,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,261,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,262,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,262,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,263,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,263,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,264,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,264,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,265,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,265,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,266,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,266,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,267,1,BH1,2.45,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,267,1,BH2,4.25,-0.39,0.00,0.00,0.08,0.00,0.00,0.00,-0.31
1,70,268,1,BH1,2.45,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,268,1,BH2,4.25,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,269,1,BH1,2.45,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,269,1,BH2,4.25,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,270,1,BH1,2.45,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,270,1,BH2,4.25,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,271,1,BH1,2.45,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,271,1,BH2,4.25,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,272,1,BH1,2.45,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,272,1,BH2,4.25,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,273,1,BH1,2.45,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,273,1,BH2,4.25,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,274,1,BH1,2.45,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,274,1,BH2,4.25,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,275,1,BH1,2.45,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
1,70,275,1,BH2,4.25,-0.38,0.00,0.00,0.08,0.00,0.00,0.00,-0.30
